Data,City,Value
14-07-2015,Atlanta,3
14-07-2015,Detroit,4
14-07-2015,Jacksonville,4
14-07-2015,Charlotte,2
14-07-2015,Miami,2.5
14-07-2015,Pittsburgh,4
14-07-2015,Toronto,2
14-07-2015,Philadelphia,2
14-07-2015,New York,3
14-07-2015,Montreal,4
14-07-2015,Boston,4
14-07-2015,Beersheba,1.5
14-07-2015,Tel Aviv District,2
14-07-2015,Eilat,4
14-07-2015,Haifa,2
14-07-2015,Nahariyya,2
14-07-2015,Jerusalem,2
15-07-2015,Vancouver,2
15-07-2015,Portland,3.5
15-07-2015,San Francisco,3
15-07-2015,Seattle,1
15-07-2015,Los Angeles,2.5
15-07-2015,San Diego,2
15-07-2015,Las Vegas,3
15-07-2015,Phoenix,3
15-07-2015,Albuquerque,2
15-07-2015,Denver,2
15-07-2015,San Antonio,3.5
15-07-2015,Dallas,3.5
15-07-2015,Houston,3
15-07-2015,Kansas City,3.5
15-07-2015,Minneapolis,3
15-07-2015,Saint Louis,3
15-07-2015,Chicago,5
15-07-2015,Nashville,2
15-07-2015,Indianapolis,3
15-07-2015,Atlanta,3
15-07-2015,Detroit,4
15-07-2015,Jacksonville,4.5
15-07-2015,Charlotte,3
15-07-2015,Miami,2
15-07-2015,Pittsburgh,2
15-07-2015,Toronto,4
15-07-2015,Philadelphia,2
15-07-2015,New York,2
15-07-2015,Montreal,5
15-07-2015,Boston,4
15-07-2015,Beersheba,1
15-07-2015,Tel Aviv District,2.5
15-07-2015,Eilat,4
15-07-2015,Haifa,2.5
15-07-2015,Nahariyya,2.5
15-07-2015,Jerusalem,2
16-07-2015,Vancouver,2
16-07-2015,Portland,4
16-07-2015,San Francisco,2
16-07-2015,Seattle,2
16-07-2015,Los Angeles,3
16-07-2015,San Diego,2
16-07-2015,Las Vegas,2
16-07-2015,Phoenix,3
16-07-2015,Albuquerque,2
16-07-2015,Denver,2
16-07-2015,San Antonio,3
16-07-2015,Dallas,5
16-07-2015,Houston,3
16-07-2015,Kansas City,4.5
16-07-2015,Minneapolis,3
16-07-2015,Saint Louis,3
16-07-2015,Chicago,3
16-07-2015,Nashville,2
16-07-2015,Indianapolis,3
16-07-2015,Atlanta,1.5
16-07-2015,Detroit,3
16-07-2015,Jacksonville,4
16-07-2015,Charlotte,2
16-07-2015,Miami,2
16-07-2015,Pittsburgh,2
16-07-2015,Toronto,3
16-07-2015,Philadelphia,3
16-07-2015,New York,3
16-07-2015,Montreal,3
16-07-2015,Boston,3.5
16-07-2015,Beersheba,1.5
16-07-2015,Tel Aviv District,2
16-07-2015,Eilat,4
16-07-2015,Haifa,3
16-07-2015,Nahariyya,3
16-07-2015,Jerusalem,2
17-07-2015,Vancouver,2.5
17-07-2015,Portland,3
17-07-2015,San Francisco,3.5
17-07-2015,Seattle,2
17-07-2015,Los Angeles,2
17-07-2015,San Diego,2
17-07-2015,Las Vegas,3.5
17-07-2015,Phoenix,3.5
17-07-2015,Albuquerque,3
17-07-2015,Denver,2.5
17-07-2015,San Antonio,4
17-07-2015,Dallas,5
17-07-2015,Houston,3
17-07-2015,Kansas City,5
17-07-2015,Minneapolis,3
17-07-2015,Saint Louis,2
17-07-2015,Chicago,3.5
17-07-2015,Nashville,1
17-07-2015,Indianapolis,4
17-07-2015,Atlanta,2
17-07-2015,Detroit,3
17-07-2015,Jacksonville,3.5
17-07-2015,Charlotte,1
17-07-2015,Miami,1.5
17-07-2015,Pittsburgh,2
17-07-2015,Toronto,4
17-07-2015,Philadelphia,2
17-07-2015,New York,2
17-07-2015,Montreal,3
17-07-2015,Boston,4
17-07-2015,Beersheba,1.5
17-07-2015,Tel Aviv District,2
17-07-2015,Eilat,4
17-07-2015,Haifa,5
17-07-2015,Nahariyya,5
17-07-2015,Jerusalem,2.5
18-07-2015,Vancouver,2
18-07-2015,Portland,2.5
18-07-2015,San Francisco,3
18-07-2015,Seattle,3
18-07-2015,Los Angeles,1.5
18-07-2015,San Diego,2
18-07-2015,Las Vegas,5.5
18-07-2015,Phoenix,3
18-07-2015,Albuquerque,2
18-07-2015,Denver,3
18-07-2015,San Antonio,4
18-07-2015,Dallas,4
18-07-2015,Houston,3
18-07-2015,Kansas City,4.5
18-07-2015,Minneapolis,3
18-07-2015,Saint Louis,2
18-07-2015,Chicago,3
18-07-2015,Nashville,1.5
18-07-2015,Indianapolis,4
18-07-2015,Atlanta,1.5
18-07-2015,Detroit,2
18-07-2015,Jacksonville,2
18-07-2015,Charlotte,2
18-07-2015,Miami,1
18-07-2015,Pittsburgh,3
18-07-2015,Toronto,2
18-07-2015,Philadelphia,3
18-07-2015,New York,3
18-07-2015,Montreal,3
18-07-2015,Boston,4
18-07-2015,Beersheba,2
18-07-2015,Tel Aviv District,2
18-07-2015,Eilat,5
18-07-2015,Haifa,5
18-07-2015,Nahariyya,5
18-07-2015,Jerusalem,3
19-07-2015,Vancouver,1
19-07-2015,Portland,2
19-07-2015,San Francisco,2.5
19-07-2015,Seattle,1
19-07-2015,Los Angeles,1
19-07-2015,San Diego,1
19-07-2015,Las Vegas,1
19-07-2015,Phoenix,2
19-07-2015,Albuquerque,2
19-07-2015,Denver,3
19-07-2015,San Antonio,4
19-07-2015,Dallas,3.5
19-07-2015,Houston,2
19-07-2015,Kansas City,3
19-07-2015,Minneapolis,3
19-07-2015,Saint Louis,2
19-07-2015,Chicago,3.5
19-07-2015,Nashville,1.5
19-07-2015,Indianapolis,2.5
19-07-2015,Atlanta,1.5
19-07-2015,Detroit,3
19-07-2015,Jacksonville,2.5
19-07-2015,Charlotte,1.5
19-07-2015,Miami,2
19-07-2015,Pittsburgh,2
19-07-2015,Toronto,3
19-07-2015,Philadelphia,2
19-07-2015,New York,2
19-07-2015,Montreal,2
19-07-2015,Boston,2
19-07-2015,Beersheba,2
19-07-2015,Tel Aviv District,2
19-07-2015,Eilat,5
19-07-2015,Haifa,4
19-07-2015,Nahariyya,4
19-07-2015,Jerusalem,3
20-07-2015,Vancouver,5
20-07-2015,Portland,2
20-07-2015,San Francisco,2
20-07-2015,Seattle,5
20-07-2015,Los Angeles,2
20-07-2015,San Diego,2
20-07-2015,Las Vegas,4
20-07-2015,Phoenix,2
20-07-2015,Albuquerque,2
20-07-2015,Denver,2
20-07-2015,San Antonio,3
20-07-2015,Dallas,3.5
20-07-2015,Houston,2
20-07-2015,Kansas City,3
20-07-2015,Minneapolis,3
20-07-2015,Saint Louis,2
20-07-2015,Chicago,3
20-07-2015,Nashville,1.5
20-07-2015,Indianapolis,3
20-07-2015,Atlanta,2
20-07-2015,Detroit,3
20-07-2015,Jacksonville,3
20-07-2015,Charlotte,1
20-07-2015,Miami,2
20-07-2015,Pittsburgh,3
20-07-2015,Toronto,3.5
20-07-2015,Philadelphia,2.5
20-07-2015,New York,2
20-07-2015,Montreal,4.5
20-07-2015,Boston,4
20-07-2015,Beersheba,1.5
20-07-2015,Tel Aviv District,2.5
20-07-2015,Eilat,5
20-07-2015,Haifa,2
20-07-2015,Nahariyya,2
20-07-2015,Jerusalem,2
21-07-2015,Vancouver,2
21-07-2015,Portland,3.5
21-07-2015,San Francisco,3
21-07-2015,Seattle,2
21-07-2015,Los Angeles,2
21-07-2015,San Diego,2
21-07-2015,Las Vegas,3
21-07-2015,Phoenix,2.5
21-07-2015,Albuquerque,2
21-07-2015,Denver,3
21-07-2015,San Antonio,3
21-07-2015,Dallas,3
21-07-2015,Houston,3
21-07-2015,Kansas City,2
21-07-2015,Minneapolis,2
21-07-2015,Saint Louis,3
21-07-2015,Chicago,4
21-07-2015,Nashville,3
21-07-2015,Indianapolis,4
21-07-2015,Atlanta,2
21-07-2015,Detroit,3
21-07-2015,Jacksonville,3
21-07-2015,Charlotte,3
21-07-2015,Miami,2
21-07-2015,Pittsburgh,1.5
21-07-2015,Toronto,5
21-07-2015,Philadelphia,2
21-07-2015,New York,2
21-07-2015,Montreal,4
21-07-2015,Boston,2.5
21-07-2015,Beersheba,1.5
21-07-2015,Tel Aviv District,3
21-07-2015,Eilat,4.5
21-07-2015,Haifa,2
21-07-2015,Nahariyya,2
21-07-2015,Jerusalem,2
22-07-2015,Vancouver,3
22-07-2015,Portland,2.5
22-07-2015,San Francisco,4
22-07-2015,Seattle,2
22-07-2015,Los Angeles,2.5
22-07-2015,San Diego,2
22-07-2015,Las Vegas,4.5
22-07-2015,Phoenix,3
22-07-2015,Albuquerque,2.5
22-07-2015,Denver,2
22-07-2015,San Antonio,3
22-07-2015,Dallas,3
22-07-2015,Houston,3
22-07-2015,Kansas City,2
22-07-2015,Minneapolis,1.5
22-07-2015,Saint Louis,2.5
22-07-2015,Chicago,2
22-07-2015,Nashville,1
22-07-2015,Indianapolis,2
22-07-2015,Atlanta,2
22-07-2015,Detroit,3
22-07-2015,Jacksonville,4
22-07-2015,Charlotte,2
22-07-2015,Miami,2
22-07-2015,Pittsburgh,1.5
22-07-2015,Toronto,5
22-07-2015,Philadelphia,3
22-07-2015,New York,4
22-07-2015,Montreal,3.5
22-07-2015,Boston,4
22-07-2015,Beersheba,1
22-07-2015,Tel Aviv District,3
22-07-2015,Eilat,4
22-07-2015,Haifa,2
22-07-2015,Nahariyya,2
22-07-2015,Jerusalem,2
23-07-2015,Vancouver,2
23-07-2015,Portland,2
23-07-2015,San Francisco,3.5
23-07-2015,Seattle,1
23-07-2015,Los Angeles,2
23-07-2015,San Diego,2.5
23-07-2015,Las Vegas,5
23-07-2015,Phoenix,2
23-07-2015,Albuquerque,2
23-07-2015,Denver,2.5
23-07-2015,San Antonio,4
23-07-2015,Dallas,4
23-07-2015,Houston,4
23-07-2015,Kansas City,3
23-07-2015,Minneapolis,2
23-07-2015,Saint Louis,2
23-07-2015,Chicago,2
23-07-2015,Nashville,1
23-07-2015,Indianapolis,2
23-07-2015,Atlanta,1
23-07-2015,Detroit,2
23-07-2015,Jacksonville,3
23-07-2015,Charlotte,1
23-07-2015,Miami,2
23-07-2015,Pittsburgh,1
23-07-2015,Toronto,3
23-07-2015,Philadelphia,2
23-07-2015,New York,2
23-07-2015,Montreal,4
23-07-2015,Boston,2.5
23-07-2015,Beersheba,1
23-07-2015,Tel Aviv District,2.5
23-07-2015,Eilat,3
23-07-2015,Haifa,2
23-07-2015,Nahariyya,2
23-07-2015,Jerusalem,2
24-07-2015,Vancouver,4
24-07-2015,Portland,2
24-07-2015,San Francisco,5
24-07-2015,Seattle,3
24-07-2015,Los Angeles,2
24-07-2015,San Diego,2
24-07-2015,Las Vegas,2
24-07-2015,Phoenix,3
24-07-2015,Albuquerque,2
24-07-2015,Denver,2.5
24-07-2015,San Antonio,3
24-07-2015,Dallas,3
24-07-2015,Houston,3
24-07-2015,Kansas City,3
24-07-2015,Minneapolis,3
24-07-2015,Saint Louis,2
24-07-2015,Chicago,2
24-07-2015,Nashville,2
24-07-2015,Indianapolis,1.5
24-07-2015,Atlanta,3
24-07-2015,Detroit,2
24-07-2015,Jacksonville,3
24-07-2015,Charlotte,2
24-07-2015,Miami,2
24-07-2015,Pittsburgh,1
24-07-2015,Toronto,2.5
24-07-2015,Philadelphia,2
24-07-2015,New York,2
24-07-2015,Montreal,2
24-07-2015,Boston,4.5
24-07-2015,Beersheba,2
24-07-2015,Tel Aviv District,2.5
24-07-2015,Eilat,6
24-07-2015,Haifa,4
24-07-2015,Nahariyya,4
24-07-2015,Jerusalem,3
25-07-2015,Vancouver,2
25-07-2015,Portland,2.5
25-07-2015,San Francisco,4
25-07-2015,Seattle,3
25-07-2015,Los Angeles,2
25-07-2015,San Diego,2
25-07-2015,Las Vegas,2
25-07-2015,Phoenix,2
25-07-2015,Albuquerque,2.5
25-07-2015,Denver,4
25-07-2015,San Antonio,2.5
25-07-2015,Dallas,3.5
25-07-2015,Houston,2.5
25-07-2015,Kansas City,3
25-07-2015,Minneapolis,2
25-07-2015,Saint Louis,2
25-07-2015,Chicago,3.5
25-07-2015,Nashville,1
25-07-2015,Indianapolis,2
25-07-2015,Atlanta,2
25-07-2015,Detroit,2
25-07-2015,Jacksonville,3.5
25-07-2015,Charlotte,2
25-07-2015,Miami,3
25-07-2015,Pittsburgh,1
25-07-2015,Toronto,3
25-07-2015,Philadelphia,1
25-07-2015,New York,1.5
25-07-2015,Montreal,3
25-07-2015,Boston,2
25-07-2015,Beersheba,2
25-07-2015,Tel Aviv District,3
25-07-2015,Eilat,7.5
25-07-2015,Haifa,4
25-07-2015,Nahariyya,4
25-07-2015,Jerusalem,3
26-07-2015,Vancouver,3
26-07-2015,Portland,1.5
26-07-2015,San Francisco,4
26-07-2015,Seattle,1.5
26-07-2015,Los Angeles,2
26-07-2015,San Diego,2
26-07-2015,Las Vegas,2
26-07-2015,Phoenix,2
26-07-2015,Albuquerque,2
26-07-2015,Denver,2
26-07-2015,San Antonio,3
26-07-2015,Dallas,2
26-07-2015,Houston,2
26-07-2015,Kansas City,3
26-07-2015,Minneapolis,1
26-07-2015,Saint Louis,2
26-07-2015,Chicago,2
26-07-2015,Nashville,1.5
26-07-2015,Indianapolis,2
26-07-2015,Atlanta,1
26-07-2015,Detroit,1.5
26-07-2015,Jacksonville,5
26-07-2015,Charlotte,1.5
26-07-2015,Miami,2
26-07-2015,Pittsburgh,1
26-07-2015,Toronto,2
26-07-2015,Philadelphia,4
26-07-2015,New York,3
26-07-2015,Montreal,3
26-07-2015,Boston,3
26-07-2015,Beersheba,2
26-07-2015,Tel Aviv District,2.5
26-07-2015,Eilat,6
26-07-2015,Haifa,1
26-07-2015,Nahariyya,1
26-07-2015,Jerusalem,2
27-07-2015,Vancouver,1
27-07-2015,Portland,2
27-07-2015,San Francisco,5
27-07-2015,Seattle,1
27-07-2015,Los Angeles,2
27-07-2015,San Diego,2
27-07-2015,Las Vegas,2
27-07-2015,Phoenix,5
27-07-2015,Albuquerque,3
27-07-2015,Denver,4
27-07-2015,San Antonio,3
27-07-2015,Dallas,3
27-07-2015,Houston,2
27-07-2015,Kansas City,2
27-07-2015,Minneapolis,2
27-07-2015,Saint Louis,2
27-07-2015,Chicago,3
27-07-2015,Nashville,1
27-07-2015,Indianapolis,2
27-07-2015,Atlanta,1
27-07-2015,Detroit,1
27-07-2015,Jacksonville,2
27-07-2015,Charlotte,3
27-07-2015,Miami,2.5
27-07-2015,Pittsburgh,1
27-07-2015,Toronto,1
27-07-2015,Philadelphia,2.5
27-07-2015,New York,2
27-07-2015,Montreal,3
27-07-2015,Boston,2
27-07-2015,Beersheba,1.5
27-07-2015,Tel Aviv District,2.5
27-07-2015,Eilat,7
27-07-2015,Haifa,2
27-07-2015,Nahariyya,2
27-07-2015,Jerusalem,2
28-07-2015,Vancouver,2
28-07-2015,Portland,3
28-07-2015,San Francisco,3
28-07-2015,Seattle,2
28-07-2015,Los Angeles,2
28-07-2015,San Diego,2
28-07-2015,Las Vegas,2.5
28-07-2015,Phoenix,3.5
28-07-2015,Albuquerque,3
28-07-2015,Denver,4
28-07-2015,San Antonio,3.5
28-07-2015,Dallas,4
28-07-2015,Houston,3
28-07-2015,Kansas City,5
28-07-2015,Minneapolis,4
28-07-2015,Saint Louis,2
28-07-2015,Chicago,3
28-07-2015,Nashville,1
28-07-2015,Indianapolis,2
28-07-2015,Atlanta,1.5
28-07-2015,Detroit,1
28-07-2015,Jacksonville,3
28-07-2015,Charlotte,2
28-07-2015,Miami,2
28-07-2015,Pittsburgh,2
28-07-2015,Toronto,1
28-07-2015,Philadelphia,1
28-07-2015,New York,1
28-07-2015,Montreal,3.5
28-07-2015,Boston,3
28-07-2015,Beersheba,1.5
28-07-2015,Tel Aviv District,2
28-07-2015,Eilat,4
28-07-2015,Haifa,2
28-07-2015,Nahariyya,2
28-07-2015,Jerusalem,2
29-07-2015,Vancouver,2
29-07-2015,Portland,3.5
29-07-2015,San Francisco,2.5
29-07-2015,Seattle,3
29-07-2015,Los Angeles,2.5
29-07-2015,San Diego,2
29-07-2015,Las Vegas,1
29-07-2015,Phoenix,3
29-07-2015,Albuquerque,2
29-07-2015,Denver,3.5
29-07-2015,San Antonio,3
29-07-2015,Dallas,3
29-07-2015,Houston,1
29-07-2015,Kansas City,3
29-07-2015,Minneapolis,3.5
29-07-2015,Saint Louis,2
29-07-2015,Chicago,4
29-07-2015,Nashville,1
29-07-2015,Indianapolis,2
29-07-2015,Atlanta,1
29-07-2015,Detroit,2
29-07-2015,Jacksonville,2
29-07-2015,Charlotte,1.5
29-07-2015,Miami,3
29-07-2015,Pittsburgh,2
29-07-2015,Toronto,2
29-07-2015,Philadelphia,1
29-07-2015,New York,1
29-07-2015,Montreal,3
29-07-2015,Boston,1.5
29-07-2015,Beersheba,1
29-07-2015,Tel Aviv District,2
29-07-2015,Eilat,2.5
29-07-2015,Haifa,2
29-07-2015,Nahariyya,2
29-07-2015,Jerusalem,2
30-07-2015,Vancouver,2
30-07-2015,Portland,3
30-07-2015,San Francisco,3
30-07-2015,Seattle,3.5
30-07-2015,Los Angeles,2.5
30-07-2015,San Diego,2
30-07-2015,Las Vegas,2
30-07-2015,Phoenix,2
30-07-2015,Albuquerque,3
30-07-2015,Denver,3
30-07-2015,San Antonio,2
30-07-2015,Dallas,2
30-07-2015,Houston,2
30-07-2015,Kansas City,1
30-07-2015,Minneapolis,3.5
30-07-2015,Saint Louis,3
30-07-2015,Chicago,4
30-07-2015,Nashville,4
30-07-2015,Indianapolis,3
30-07-2015,Atlanta,1
30-07-2015,Detroit,4
30-07-2015,Jacksonville,2.5
30-07-2015,Charlotte,1
30-07-2015,Miami,2.5
30-07-2015,Pittsburgh,2
30-07-2015,Toronto,4
30-07-2015,Philadelphia,2.5
30-07-2015,New York,3
30-07-2015,Montreal,3
30-07-2015,Boston,2
30-07-2015,Beersheba,1
30-07-2015,Tel Aviv District,2
30-07-2015,Eilat,3
30-07-2015,Haifa,1
30-07-2015,Nahariyya,1
30-07-2015,Jerusalem,2
31-07-2015,Vancouver,1
31-07-2015,Portland,2
31-07-2015,San Francisco,5
31-07-2015,Seattle,2
31-07-2015,Los Angeles,2
31-07-2015,San Diego,2.5
31-07-2015,Las Vegas,2
31-07-2015,Phoenix,2
31-07-2015,Albuquerque,3
31-07-2015,Denver,3
31-07-2015,San Antonio,2
31-07-2015,Dallas,3
31-07-2015,Houston,1
31-07-2015,Kansas City,1
31-07-2015,Minneapolis,3.5
31-07-2015,Saint Louis,2
31-07-2015,Chicago,4
31-07-2015,Nashville,2
31-07-2015,Indianapolis,3
31-07-2015,Atlanta,2
31-07-2015,Detroit,3
31-07-2015,Jacksonville,3
31-07-2015,Charlotte,3
31-07-2015,Miami,2
31-07-2015,Pittsburgh,2
31-07-2015,Toronto,3
31-07-2015,Philadelphia,3
31-07-2015,New York,2
31-07-2015,Montreal,6
31-07-2015,Boston,4
31-07-2015,Beersheba,1.5
31-07-2015,Tel Aviv District,2
31-07-2015,Eilat,4
31-07-2015,Haifa,1.5
31-07-2015,Nahariyya,1.5
31-07-2015,Jerusalem,2.5
01-08-2015,Vancouver,1
01-08-2015,Portland,2
01-08-2015,San Francisco,4.5
01-08-2015,Seattle,2
01-08-2015,Los Angeles,2
01-08-2015,San Diego,2
01-08-2015,Las Vegas,2
01-08-2015,Phoenix,2
01-08-2015,Albuquerque,2
01-08-2015,Denver,3
01-08-2015,San Antonio,2
01-08-2015,Dallas,2.5
01-08-2015,Houston,3
01-08-2015,Kansas City,2
01-08-2015,Minneapolis,1.5
01-08-2015,Saint Louis,1
01-08-2015,Chicago,3
01-08-2015,Nashville,1
01-08-2015,Indianapolis,3
01-08-2015,Atlanta,2
01-08-2015,Detroit,3
01-08-2015,Jacksonville,4
01-08-2015,Charlotte,2
01-08-2015,Miami,2
01-08-2015,Pittsburgh,2
01-08-2015,Toronto,3
01-08-2015,Philadelphia,2
01-08-2015,New York,2
01-08-2015,Montreal,4
01-08-2015,Boston,3
01-08-2015,Beersheba,1
01-08-2015,Tel Aviv District,3
01-08-2015,Eilat,7
01-08-2015,Haifa,3
01-08-2015,Nahariyya,3
01-08-2015,Jerusalem,3
02-08-2015,Vancouver,1
02-08-2015,Portland,2
02-08-2015,San Francisco,4.5
02-08-2015,Seattle,2
02-08-2015,Los Angeles,1
02-08-2015,San Diego,2
02-08-2015,Las Vegas,2
02-08-2015,Phoenix,2
02-08-2015,Albuquerque,2
02-08-2015,Denver,2.5
02-08-2015,San Antonio,2
02-08-2015,Dallas,3
02-08-2015,Houston,2
02-08-2015,Kansas City,3.5
02-08-2015,Minneapolis,4
02-08-2015,Saint Louis,2
02-08-2015,Chicago,5.5
02-08-2015,Nashville,1
02-08-2015,Indianapolis,3
02-08-2015,Atlanta,2
02-08-2015,Detroit,3
02-08-2015,Jacksonville,5
02-08-2015,Charlotte,2
02-08-2015,Miami,3
02-08-2015,Pittsburgh,2
02-08-2015,Toronto,2.5
02-08-2015,Philadelphia,1
02-08-2015,New York,2
02-08-2015,Montreal,4
02-08-2015,Boston,3
02-08-2015,Beersheba,1.5
02-08-2015,Tel Aviv District,3
02-08-2015,Eilat,3
02-08-2015,Haifa,2
02-08-2015,Nahariyya,2
02-08-2015,Jerusalem,2.5
03-08-2015,Vancouver,3
03-08-2015,Portland,2
03-08-2015,San Francisco,5
03-08-2015,Seattle,2
03-08-2015,Los Angeles,1.5
03-08-2015,San Diego,2
03-08-2015,Las Vegas,1.5
03-08-2015,Phoenix,2
03-08-2015,Albuquerque,2
03-08-2015,Denver,3
03-08-2015,San Antonio,2
03-08-2015,Dallas,2
03-08-2015,Houston,2
03-08-2015,Kansas City,3
03-08-2015,Minneapolis,3
03-08-2015,Saint Louis,2
03-08-2015,Chicago,5
03-08-2015,Nashville,1
03-08-2015,Indianapolis,5
03-08-2015,Atlanta,1
03-08-2015,Detroit,4
03-08-2015,Jacksonville,5
03-08-2015,Charlotte,2
03-08-2015,Miami,2
03-08-2015,Pittsburgh,3
03-08-2015,Toronto,4
03-08-2015,Philadelphia,3
03-08-2015,New York,3
03-08-2015,Montreal,5
03-08-2015,Boston,5
03-08-2015,Beersheba,1.5
03-08-2015,Tel Aviv District,3
03-08-2015,Eilat,3
03-08-2015,Haifa,3
03-08-2015,Nahariyya,3
03-08-2015,Jerusalem,3
04-08-2015,Vancouver,2
04-08-2015,Portland,3
04-08-2015,San Francisco,4
04-08-2015,Seattle,3
04-08-2015,Los Angeles,2
04-08-2015,San Diego,2
04-08-2015,Las Vegas,2
04-08-2015,Phoenix,2
04-08-2015,Albuquerque,2
04-08-2015,Denver,3
04-08-2015,San Antonio,3
04-08-2015,Dallas,3
04-08-2015,Houston,3
04-08-2015,Kansas City,3
04-08-2015,Minneapolis,2
04-08-2015,Saint Louis,3
04-08-2015,Chicago,2.5
04-08-2015,Nashville,1
04-08-2015,Indianapolis,3
04-08-2015,Atlanta,1
04-08-2015,Detroit,3
04-08-2015,Jacksonville,4
04-08-2015,Charlotte,2
04-08-2015,Miami,3
04-08-2015,Pittsburgh,2.5
04-08-2015,Toronto,3
04-08-2015,Philadelphia,3
04-08-2015,New York,4
04-08-2015,Montreal,5
04-08-2015,Boston,5.5
04-08-2015,Beersheba,2
04-08-2015,Tel Aviv District,2
04-08-2015,Eilat,4
04-08-2015,Haifa,2
04-08-2015,Nahariyya,2
04-08-2015,Jerusalem,2
05-08-2015,Vancouver,3.5
05-08-2015,Portland,3
05-08-2015,San Francisco,3
05-08-2015,Seattle,2.5
05-08-2015,Los Angeles,2
05-08-2015,San Diego,2
05-08-2015,Las Vegas,3
05-08-2015,Phoenix,3
05-08-2015,Albuquerque,2
05-08-2015,Denver,2
05-08-2015,San Antonio,3.5
05-08-2015,Dallas,4
05-08-2015,Houston,3
05-08-2015,Kansas City,3
05-08-2015,Minneapolis,1
05-08-2015,Saint Louis,2.5
05-08-2015,Chicago,1.5
05-08-2015,Nashville,1
05-08-2015,Indianapolis,2
05-08-2015,Atlanta,2
05-08-2015,Detroit,2
05-08-2015,Jacksonville,2
05-08-2015,Charlotte,1
05-08-2015,Miami,3
05-08-2015,Pittsburgh,2
05-08-2015,Toronto,3.5
05-08-2015,Philadelphia,2
05-08-2015,New York,2
05-08-2015,Montreal,4
05-08-2015,Boston,2.5
05-08-2015,Beersheba,1.5
05-08-2015,Tel Aviv District,2
05-08-2015,Eilat,4
05-08-2015,Haifa,1
05-08-2015,Nahariyya,1
05-08-2015,Jerusalem,2
06-08-2015,Vancouver,3
06-08-2015,Portland,3
06-08-2015,San Francisco,4
06-08-2015,Seattle,2
06-08-2015,Los Angeles,2
06-08-2015,San Diego,2.5
06-08-2015,Las Vegas,2
06-08-2015,Phoenix,3
06-08-2015,Albuquerque,2.5
06-08-2015,Denver,3
06-08-2015,San Antonio,3
06-08-2015,Dallas,4
06-08-2015,Houston,3.5
06-08-2015,Kansas City,3
06-08-2015,Minneapolis,2
06-08-2015,Saint Louis,3
06-08-2015,Chicago,3
06-08-2015,Nashville,3
06-08-2015,Indianapolis,4.5
06-08-2015,Atlanta,2
06-08-2015,Detroit,2
06-08-2015,Jacksonville,2
06-08-2015,Charlotte,2
06-08-2015,Miami,3
06-08-2015,Pittsburgh,1.5
06-08-2015,Toronto,2
06-08-2015,Philadelphia,2
06-08-2015,New York,2
06-08-2015,Montreal,4
06-08-2015,Boston,2.5
06-08-2015,Beersheba,1
06-08-2015,Tel Aviv District,4
06-08-2015,Eilat,4
06-08-2015,Haifa,2
06-08-2015,Nahariyya,2
06-08-2015,Jerusalem,3
07-08-2015,Vancouver,1
07-08-2015,Portland,3
07-08-2015,San Francisco,3
07-08-2015,Seattle,2
07-08-2015,Los Angeles,2.5
07-08-2015,San Diego,2.5
07-08-2015,Las Vegas,3
07-08-2015,Phoenix,3
07-08-2015,Albuquerque,2
07-08-2015,Denver,2
07-08-2015,San Antonio,3
07-08-2015,Dallas,4
07-08-2015,Houston,3
07-08-2015,Kansas City,2
07-08-2015,Minneapolis,3
07-08-2015,Saint Louis,2
07-08-2015,Chicago,3.5
07-08-2015,Nashville,2
07-08-2015,Indianapolis,3
07-08-2015,Atlanta,3
07-08-2015,Detroit,2.5
07-08-2015,Jacksonville,4
07-08-2015,Charlotte,3
07-08-2015,Miami,2.5
07-08-2015,Pittsburgh,3
07-08-2015,Toronto,2.5
07-08-2015,Philadelphia,3
07-08-2015,New York,2.5
07-08-2015,Montreal,2.5
07-08-2015,Boston,2.5
07-08-2015,Beersheba,1.5
07-08-2015,Tel Aviv District,3
07-08-2015,Eilat,2.5
07-08-2015,Haifa,2.5
07-08-2015,Nahariyya,2.5
07-08-2015,Jerusalem,1.5
08-08-2015,Vancouver,2
08-08-2015,Portland,2.5
08-08-2015,San Francisco,4
08-08-2015,Seattle,3.5
08-08-2015,Los Angeles,2
08-08-2015,San Diego,2
08-08-2015,Las Vegas,2
08-08-2015,Phoenix,2
08-08-2015,Albuquerque,3
08-08-2015,Denver,3
08-08-2015,San Antonio,4
08-08-2015,Dallas,4
08-08-2015,Houston,3.5
08-08-2015,Kansas City,3
08-08-2015,Minneapolis,1
08-08-2015,Saint Louis,2
08-08-2015,Chicago,3
08-08-2015,Nashville,1
08-08-2015,Indianapolis,1
08-08-2015,Atlanta,1
08-08-2015,Detroit,1.5
08-08-2015,Jacksonville,2
08-08-2015,Charlotte,2.5
08-08-2015,Miami,2.5
08-08-2015,Pittsburgh,2
08-08-2015,Toronto,4
08-08-2015,Philadelphia,2
08-08-2015,New York,2
08-08-2015,Montreal,2
08-08-2015,Boston,2
08-08-2015,Beersheba,1
08-08-2015,Tel Aviv District,5
08-08-2015,Eilat,4
08-08-2015,Haifa,2
08-08-2015,Nahariyya,2
08-08-2015,Jerusalem,2
09-08-2015,Vancouver,3
09-08-2015,Portland,2
09-08-2015,San Francisco,3
09-08-2015,Seattle,2
09-08-2015,Los Angeles,2
09-08-2015,San Diego,2
09-08-2015,Las Vegas,2
